Row.names	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3	sequence_id_list	gene_id_val	transcripts	chr_ce10	strand_ce10	start_min_ce10	stop_max_ce10	chromosome_ce11	start_min_ce11	end_max_ce11	strand_ce11	product_refseq	symbol_refseq	gene_name	chr	start	stop	strand
259	WBGene00000383	11.9268293776095	11.8788540222558	11.8942050200417	11.9343581991327	11.8487596148114	11.7436196552316	11.8909339634542	11.8832860681072	11.8346844291865	11.8123600573634	11.8303686125336	11.6733169013842	11.5664254856752	11.6979440343377	C17G10.4	cdc-14	NM_062685	chrII	-	5590364	5593356	II	5590381	5593373	-	NM_062685.3	cdc-14	cdc-14	II	5593425	5587623	-1
260	WBGene00000386	7.65853020065795	7.90296700779665	7.68207309989068	7.84474389109547	7.40718440687293	7.44392903101225	7.42268702703831	7.56138009488685	7.30228059239561	7.58707215308722	7.3762926744578	7.3898618135823	7.54709641042755	7.5242179497177	K06A5.7	cdc-25.1	NM_059461	chrI	-	6469814	6471904	I	6469812	6471902	-	NM_059461.3	cdc-25.1	cdc-25.1	I	6471951	6469385	-1
261	WBGene00000387	7.50294170080338	7.90355613115774	7.6161308526984	7.91080009094035	7.88141472505977	7.99143004626614	8.47002670309169	7.15805083524716	7.55796314295631	7.72089182243433	7.4478566614262	7.39947848189038	7.43385077396297	7.46703173211073	F16B4.8	cdc-25.2	NM_071045	chrV	+	1577738	1584934	V	1577738	1584934	+	NM_071045.3	cdc-25.2	cdc-25.2	V	1585472	1567076	1
262	WBGene00000390	11.2324189079017	11.1969162077437	11.2010366294556	11.2153196726049	11.0777109577499	11.1134957691005	11.3608971422351	10.9006549312871	10.7382447076971	10.866303079224	10.7133688495127	11.0536971560301	11.0282033647723	10.9785228187744	R07G3.1	cdc-42	NM_063197	chrII	+	7616409	7617433	II	7616457	7617480	+	NM_063197.7	cdc-42	cdc-42	II	7617931	7616452	1
263	WBGene00000391	9.35797250836591	9.32393107739727	9.292154445774	9.34173101632486	9.46625076624145	9.64778414910837	9.46529620730011	9.37662000226741	9.39238472219863	9.17628112796329	9.37791077589185	9.17902235715462	8.91611242854048	8.8734363807361	C47D2.2	cdd-1	NM_076983	chrX	-	8208769	8210744	X	8208820	8210795	-	NM_076983.4	cdd-1	cdd-1	X	8211149	8208751	-1
264	WBGene00000392	6.54448358066778	6.46375003146554	6.80119126650603	6.56616682374388	6.58833879564278	6.54447662123991	6.39534633334273	6.35950174579177	6.45963753898121	6.55545633415678	6.45860950909559	6.67901620460265	6.71777372536839	6.60053642479895	F49E8.4	cdd-2	NM_068820	chrIV	-	7547241	7547882	IV	7547252	7547893	-	NM_068820.3	cdd-2	cdd-2	IV	7547893	7547118	-1
265	WBGene00000393	10.8434031439848	10.6808353482276	10.807741243346	10.638641917119	10.9788417951803	10.8288710595645	11.0151327896407	10.3939403896125	9.96725386204044	10.2154173802292	10.1507347017372	10.1009122179495	10.0826816193474	10.0653037168157	C15B12.7	cdf-1	NM_076694,NM_076695	chrX	-	6500258	6504501	X	6500295	6504538	-	NM_076694.4,NM_076695.3	cdf-1	cdf-1	X	6504613	6499909	-1
266	WBGene00000395	8.37840241509946	8.15864913120762	8.66423129051199	8.35369674557156	8.19718846664261	7.89372103758408	7.85009670951574	9.67683667714238	9.56274386308856	9.94123020491739	9.7662791214715	9.62631196184367	9.8301758344974	9.80029400995644	ZK112.7	cdh-3	NM_066286	chrIII	-	7741330	7754383	III	7741395	7754448	-	NM_066286.4	cdh-3	cdh-3	III	7754448	7741273	-1
267	WBGene00000396	10.2423912636272	9.85717798748275	10.075227424462	10.1564585959973	10.033288681082	10.0105390084929	9.80399130421603	10.7767031293294	10.7754249060835	10.8738938534683	11.0114211479183	11.1828914081405	11.1675937210161	11.0888065322836	F25F2.2	cdh-4	NM_001267989	chrIII	+	4530491	4536629	III	4530523	4536661	+	NM_001267989.1	cdh-4	cdh-4	III	4536989	4520365	1
268	WBGene00000397	5.59476095102588	6.44513257021753	5.60926462130469	6.11327229952107	5.21248637590198	4.78688335628638	5.13491970357464	4.18826647528872	4.19125513042411	3.91841512681565	3.92223140632918	3.94848814524299	3.92172772911856	3.79958911982516	F08B4.2	cdh-5	NM_069086	chrIV	+	8669129	8676235	IV	8669142	8676248	+	NM_069086.3	cdh-5	cdh-5	IV	8676542	8669142	1
269	WBGene00000399	1.02132645976647	1.14886291363961	1.09896766254111	1.30354596570112	1.06778394749664	1.0746923845458	1.19254989260467	1.00514603729807	1.09081045744274	0.929123112481491	1.07872693969838	1.02724545937424	1.11924931061033	1.28148365340409	R05H10.6	cdh-7	NM_064674	chrII	+	14843252	14850599	II	14843328	14850675	+	NM_064674.4	cdh-7	cdh-7	II	14850834	14843218	1
270	WBGene00000401	6.25253376724025	6.16620116461668	6.17909670158835	6.00012483569264	5.98802881525465	6.28435161740384	6.46870247524468	6.78421674317525	6.61165132123113	6.7675746064961	6.14468315675932	6.53038018118473	6.91958072304368	6.56830634330013	F59C12.1	cdh-9	NM_078284	chrX	+	16595167	16601839	X	16595240	16601912	+	NM_078284.3	cdh-9	cdh-9	X	16602042	16595236	1
271	WBGene00000402	1.07975732915617	1.31308093178066	1.0770771048964	1.15195551865565	1.1258212504057	1.05838385891942	1.17275555328494	0.982071324170934	1.07080222882506	1.22263000482038	1.13704173497358	1.45857248700841	1.33534116121164	1.18293789140149	C45G7.5	cdh-10	NM_067803	chrIV	-	2436567	2463364	IV	2436568	2463365	-	NM_067803.5	cdh-10	cdh-10	IV	2463369	2436515	-1
272	WBGene00000403	12.8887782295663	13.0364532345615	12.9715977920496	12.8964344582434	13.1111426767775	12.9897123195766	13.3964820456401	13.4071086319258	13.4707578084997	13.548280856988	13.2794824068375	13.5468589278283	13.6296253381266	13.675285895752	B0034.3	casy-1	NM_001047257	chrII	-	5945830	5947278	II	5945855	5947303	-	NM_001047257.4	casy-1	casy-1	II	5956683	5945406	-1
273	WBGene00000405	8.37669208004427	8.4737504142369	8.45620718754694	8.32188423953916	8.50920809522256	8.54076029294465	8.40928075888216	7.43321860675986	7.99240929677966	7.63109138890677	7.91822899451923	7.71937216420446	7.24698548538207	7.45322274077341	T05G5.3	cdk-1	NM_001027576	chrIII	+	9747389	9748583	III	9747474	9748668	+	NM_001027576.3	cdk-1	cdk-1	III	9748852	9747432	1
274	WBGene00000406	7.26721296772581	7.14074854116642	7.32448139288443	7.25518744051154	7.21584926795664	7.14893392023754	6.99502767157	7.93288148208673	7.72509756036518	7.88285375207244	7.80050248553734	7.99216495564975	8.06732669013504	7.84317656173369	F18H3.5	cdk-4	NM_001029420,NM_077855	chrX	-	13515981	13518834	X	13516051	13518904	-	NM_001029420.1,NM_077855.4	cdk-4	cdk-4	X	13518904	13515855	-1
275	WBGene00000407	8.06191470633648	8.04824068243263	8.26735474386379	8.13257695734478	8.28714356062069	8.34151240525238	8.54737569589147	8.10523943498438	7.99299704285801	7.78316462482262	7.97646801314915	8.14619255026598	8.05626516335587	7.9590146806913	T27E9.3	cdk-5	NM_067382	chrIII	-	13464717	13466194	III	13464818	13466295	-	NM_067382.7	cdk-5	cdk-5	III	13466390	13464684	-1
276	WBGene00000408	8.37479476388572	8.1939677063326	8.27164260349668	8.22536603028792	8.43785435557425	8.42910601677736	8.40266340528687	8.04340546863452	7.71034302629168	8.10266273348456	7.90909860398167	7.95719146191779	7.87389714595485	7.77087332818658	Y39G10AL.3	cdk-7	NM_058551	chrI	-	2281622	2289749	I	2281620	2289747	-	NM_058551.6	cdk-7	cdk-7	I	2291183	2281114	-1
277	WBGene00000409	9.02272275324795	9.03995982940716	8.86001768784137	9.08749105513128	8.87706331141539	9.05622780437723	9.07951037895423	8.90354063273516	8.70775095435141	8.76340216030586	8.77893250138546	8.58908207755432	8.63763772950136	8.81393034632645	F39H11.3	cdk-8	NM_059956	chrI	+	8702610	8705672	I	8702562	8705678	+	NM_059956.6	cdk-8	cdk-8	I	8705796	8702478	1
278	WBGene00000410	9.08164040576814	9.12312625720231	9.01116668602993	9.12283544860384	8.83053711925693	8.92118308757851	8.99578718799901	8.82398191126255	8.94065188591206	9.09450984196273	8.79639145318794	8.95502866956526	8.94824778564122	8.90579512194672	H25P06.2	cdk-9	NM_060505	chrI	+	11323524	11332984	I	11323532	11332992	+	NM_060505.3	cdk-9	cdk-9	I	11333152	11323527	1
279	WBGene00000411	8.83782356332992	8.9380838198142	8.96670003039584	8.85162830894699	9.08039027991273	9.07568918783471	9.63029819917053	8.94253830980209	9.01481316108241	9.17115931975123	9.18624401714236	9.36863833621735	9.24024735389409	9.4092210893451	R06F6.1	cdl-1	NM_063919	chrII	+	10785455	10786779	II	10785469	10786838	+	NM_063919.7	cdl-1	cdl-1	II	10787265	10785452	1
280	WBGene00000412	5.73257596688957	5.51399196771733	5.874856228975	5.8166618005483	5.58232462543121	5.70863917549857	5.53680416114418	6.52704233198938	6.48918097004252	6.2417998848153	6.70959193752442	6.54497856638925	6.23011158841968	5.82639645732286	F35E8.11	cdr-1	NM_074585	chrV	+	15921357	15922754	V	15921376	15922773	+	NM_074585.8	cdr-1	cdr-1	V	15922820	15921361	1
281	WBGene00000413	7.21674266267219	7.16730405964964	7.33278951507286	7.30425274739535	7.36404374164719	7.48868552011314	7.79073952632791	7.31816003978711	7.17855869442121	7.15645101197716	7.25843101893029	7.7596835163556	7.31874610569729	7.62354196084765	Y54E10A.15	cdt-1	NM_001047242	chrI	-	3223621	3227969	I	3223619	3227967	-	NM_001047242.3	cdt-1	cdt-1	I	3228022	3223162	-1
282	WBGene00000414	10.4238824912399	10.4449419560826	10.4152552528713	10.5367038789688	10.5132809363493	10.4746707551665	10.9941318094013	10.7011840777685	10.6123250384041	10.6187024857872	10.6585019767987	10.984278840613	10.9309093990614	11.0009178506147	ZK1236.2	cec-1	NM_066461	chrIII	+	8426266	8428191	III	8426340	8428265	+	NM_066461.4	cec-1	cec-1	III	8428582	8426340	1
283	WBGene00000415	10.5995972929553	10.605936079373	10.6015599689122	10.5007436597897	10.5113135038396	10.6514510673579	10.8919881721177	9.92072693068946	10.1673164000035	9.94655029881057	9.82826860970984	10.5044426743484	10.5907164108737	10.6726365882428	Y47H9C.4	ced-1	NM_001083152	chrI	-	11851916	11853168	I	11851925	11853177	-	NM_001083152.2	ced-1	ced-1	I	11868105	11851343	-1
284	WBGene00000416	7.88913375374241	7.98376840261176	8.06413105088887	7.93374474175246	7.88921679194101	8.00816166750205	8.32344525313044	7.52231775265647	7.57064805125529	7.53878611578401	7.27470569527654	7.50201726577415	7.79562549641638	7.49759862863465	Y41D4B.13	ced-2	NM_067704	chrIV	+	1597319	1601368	IV	1597320	1601369	+	NM_067704.4	ced-2	ced-2	IV	1601621	1597316	1
285	WBGene00000417	6.48333018403547	6.66821193068903	6.76041109934933	6.62894804560914	6.74256583860806	6.9415052361619	7.43505942986358	6.13737098246203	6.24107131461214	5.85257228590428	6.38824501162701	6.12885193234513	5.83070217262612	6.08273300726791	C48D1.2	ced-3	NM_001268779,NM_001268780	chrIV	-	13199206	13204042	IV	13199230	13204066	-	NM_001268779.1,NM_001268780.1	ced-3	ced-3	IV	13204129	13198338	-1
286	WBGene00000418	8.19319486131083	8.17356774355903	8.16041213156957	8.09107919020626	7.9275230458809	7.9983163568826	7.60930797695868	8.10487125528305	8.33774660667262	8.17808316540082	8.35911774535797	7.95373724678505	7.79783858721958	7.76141614716548	C35D10.9	ced-4	NM_001026031,NM_001026032	chrIII	+	4852289	4854921	III	4852325	4854957	+	NM_001026031.2,NM_001026032.1	ced-4	ced-4	III	4855180	4852325	1
287	WBGene00000419	10.2499619198016	9.99762337357819	10.0103483807518	10.1362653036183	10.0231112927951	10.0031334684979	9.75084851835156	10.0835905727189	10.0962575540391	10.0370193776287	10.0789536730413	10.0159546607414	9.96904694960993	9.97924509510427	C02F4.1	ced-5	NM_069537	chrIV	+	10484105	10492610	IV	10484125	10492630	+	NM_069537.5	ced-5	ced-5	IV	10492952	10484110	1
288	WBGene00000420	9.34059907905702	9.35537300068393	9.29220742385138	9.33045232267543	9.54757572079756	9.660226429925	10.2095400551417	8.58643813950283	8.54829789384254	8.36418632413946	8.52680492795192	8.87161883515085	8.75335594983724	8.83864967997449	F56D2.7	ced-6	NM_065802	chrIII	+	5595730	5597809	III	5595771	5597851	+	NM_065802.8	ced-6	ced-6	III	5598435	5595771	1
289	WBGene00000421	11.1414338631784	10.9612407128193	10.9216997948587	11.0267530658431	11.0245030361544	10.9621275539565	10.7831278513745	10.9512813922766	10.8608463108412	10.9079402310652	10.8095920998333	10.784990137029	10.7624425143991	10.7676422207699	C48B4.4	ced-7	NM_001026054,NM_001026055,NM_066714	chrIII	-	9570603	9579035	III	9570688	9579120	-	NM_001026054.2,NM_001026055.2,NM_066714.3	ced-7	ced-7	III	9579873	9570216	-1
290	WBGene00000422	4.50336491667331	4.17775249776304	4.10280098357878	4.56335043855886	4.32901081761715	4.43366051371294	4.39826445979324	4.59455233367578	4.64809602488592	4.67561510499883	4.85964670153263	4.34018612769188	4.86096790702932	4.75310438542384	F08F1.5	ced-8	NM_077026	chrX	-	8414047	8416756	X	8414100	8416809	-	NM_077026.6	ced-8	ced-8	X	8416919	8414015	-1
291	WBGene00000423	7.72963271885128	7.76683496927447	7.69573478134657	7.60596556146132	7.66261989119718	7.86920637151601	8.29242449582257	7.2506641910462	7.54025009977639	7.30993126318433	7.38218568308674	7.59032160751147	7.58432819995593	7.72163316780415	T07C4.8	ced-9	NM_066883	chrIII	+	10335078	10336986	III	10335172	10337080	+	NM_066883.5	ced-9	ced-9	III	10337529	10335172	1
292	WBGene00000424	9.42638072650122	9.26730383007463	9.20472359635504	9.32945521196594	9.30315721219803	9.2688484565877	9.28337883847678	9.12171467293072	9.08691536269099	9.16337986874451	9.08939887893182	9.17537593750959	9.21445747115974	9.31875709619052	C09G12.8	ced-10	NM_067961,NM_067962	chrIV	-	3507376	3509490	IV	3507379	3509493	-	NM_067961.4,NM_067962.5	ced-10	ced-10	IV	3509529	3506404	-1
293	WBGene00000425	8.11012977304482	7.76504323699386	8.22410924528493	8.06089741932259	8.42466061558956	8.50930759791318	8.25134562740873	9.55405297418412	9.33093922502093	9.80137942526339	9.45087793047373	9.12615927309625	9.00870170561246	8.86356079695713	ZK512.3	ced-11	NM_066620	chrIII	+	9119482	9124975	III	9119559	9125052	+	NM_066620.3	ced-11	ced-11	III	9125150	9119559	1
294	WBGene00000426	9.77077353989707	9.647920747549	9.67219400645517	9.74724575898959	9.86370467213674	9.88189148431667	9.8573316274671	9.72730674063862	9.54294377941842	9.66418683977684	9.59557319996538	9.65666264705165	9.47073228383171	9.47681471682373	Y106G6E.5	ced-12	NM_060292	chrI	-	10222963	10226962	I	10222973	10226972	-	NM_060292.6	ced-12	ced-12	I	10227486	10222880	-1
295	WBGene00000428	4.29711094082728	4.27437835539127	4.28059787768189	4.33969204149578	4.08770135037471	4.02849725467932	4.60040793990818	4.88912968858066	4.97258839317616	5.13525907270445	4.65481430823915	4.82688461371333	5.21109448908484	4.92928902025178	F16H11.4	ceh-1	NM_076395	chrX	-	4653465	4654011	X	4653492	4654155	-	NM_076395.4	ceh-1	ceh-1	X	4654157	4653434	-1
296	WBGene00000429	3.30727494710799	3.47993654339461	3.1559943281492	3.46508311689812	3.71321653397307	3.50750415626414	3.65084248586924	3.80998776438674	4.15519983493263	3.56489628956508	4.16213690405714	3.89035309853715	4.25350801564769	4.19875389538711	C27A12.5	ceh-2	NM_059345	chrI	-	6046952	6050389	I	6046950	6050387	-	NM_059345.4	ceh-2	ceh-2	I	6050462	6046832	-1
297	WBGene00000430	1.37817480653651	1.09145406612046	1.29697342467558	1.2108438167982	1.26319219422713	1.47219376626081	1.67101043506653	1.277215913123	1.36286037025692	1.12393945691741	1.41487203022967	1.38864623368668	1.23231597952068	1.40589816792649	C16C2.1	ceh-5	NM_060185	chrI	+	9727208	9727878	I	9727217	9727887	+	NM_060185.4	ceh-5	ceh-5	I	9728021	9727204	1
298	WBGene00000431	8.20479154203074	8.13636331049923	8.22823659379761	8.24487269411627	8.17056460193521	8.22470872530632	8.55722284764731	9.22020652577543	9.02510318971345	9.25977188789162	9.18150162586223	9.02729061624082	9.17202097439883	9.06131497102055	K02B12.1	ceh-6	NM_059903	chrI	-	8498414	8502254	I	8498420	8502260	-	NM_059903.5	ceh-6	ceh-6	I	8502412	8498114	-1
299	WBGene00000433	5.10148477502432	5.04113513771881	4.82055590997853	5.28584561346044	5.32544413981755	5.15094571509616	5.34038032048785	4.36234544528055	5.03380100790201	4.23366798626117	4.13162009590385	4.59471456671083	4.79354778629642	4.23490808357369	ZK265.4	ceh-8	NM_059845	chrI	-	8245849	8250890	I	8245855	8250896	-	NM_059845.2	ceh-8	ceh-8	I	8250896	8245722	-1
300	WBGene00000434	2.6437476656632	2.58675092659229	2.63577848926709	2.74749740467525	3.09967748938965	3.08430478305435	2.44484879340538	2.52894390034405	2.74105865784488	3.00402056333792	2.6508698451183	2.66192515721464	2.68204648467503	2.54273236713882	Y65B4BR.9	ceh-9	NM_001026626	chrI	-	565443	566394	I	565440	566391	-	NM_001026626.1	ceh-9	ceh-9	I	566391	565436	-1
301	WBGene00000435	6.65848540636114	6.72053690185871	6.68224775196475	6.74490388887584	6.60558742244259	6.72132719310689	7.01568476286955	6.94881953022644	6.86469898704043	6.938373890711	6.88813037350303	7.2110337507536	7.14829026278356	7.08991106726228	W03A3.1	ceh-10	NM_065850	chrIII	+	5799028	5801004	III	5799073	5801049	+	NM_065850.1	ceh-10	ceh-10	III	5801109	5799073	1
302	WBGene00000437	8.1964762055745	8.33926581585559	8.07361284803275	8.48180419383141	8.72944862975975	8.90979089189737	9.13474942479623	8.55922106883147	8.78909930957816	8.41891786498657	8.77982522732142	8.83013090517548	8.68294026791186	8.64115340098667	R13A5.5	ceh-13	NM_066254	chrIII	+	7555595	7557664	III	7555661	7557730	+	NM_066254.5	ceh-13	ceh-13	III	7558208	7555660	1
303	WBGene00000438	8.79007888702696	8.647421366642	8.9307619067047	8.70435482771603	8.47039147059482	8.64836683157714	9.29127856195837	9.65440743737117	9.40150914269182	9.64587887072892	9.40183758168951	9.76221823593021	9.64236818324109	9.643087028934	F46C8.5	ceh-14	NM_076872	chrX	-	7528570	7532686	X	7528616	7532732	-	NM_076872.3	ceh-14	ceh-14	X	7532732	7528616	-1
304	WBGene00000439	7.27777992328805	7.07439820500422	7.23303410848793	7.25724462319194	6.95998319301884	7.3034370268723	7.78263171236377	7.75437840726678	7.88849599857968	7.85206571171022	7.63835200352538	8.06589024942383	8.33502931726921	8.23487023828821	C13G5.1	ceh-16	NM_066497	chrIII	+	8622808	8625920	III	8622888	8626000	+	NM_066497.3	ceh-16	ceh-16	III	8626000	8622658	1
305	WBGene00000440	4.03165481334885	4.25388890778604	3.61866296317692	4.60900778968315	4.7642118699503	4.67902146072211	4.86347297146437	4.31217037184976	4.36188245962489	4.24387484289254	4.0658954216787	4.29735770650528	4.33817875630499	4.26812943378058	D1007.1	ceh-17	NM_058992	chrI	-	4568963	4570025	I	4568962	4570024	-	NM_058992.3	ceh-17	ceh-17	I	4570027	4568962	-1
306	WBGene00000441	9.95989206887498	9.91684412495086	9.94210218829824	10.0305436217059	10.1504345282414	10.1484948859455	10.4640231635902	10.4147125445655	10.431787113082	10.5055879584165	10.2701699620216	10.5512313478572	10.6124029691869	10.5768766384339	ZC64.3	ceh-18	NM_001029806,NM_001029807,NM_171659	chrX	-	3844200	3857724	X	3844219	3857743	-	NM_001029806.4,NM_001029807.3,NM_171659.4	ceh-18	ceh-18	X	3857797	3843379	-1
307	WBGene00000442	5.81034677512873	5.68030466397923	5.86581983854566	5.48240183801794	5.77842178529193	6.14326483033355	5.86350431214582	5.72345581832323	5.86664796877918	6.39387313889495	5.96907250001126	6.10545013129352	5.98182985110039	6.10550628787441	F20D12.6	ceh-19	NM_001027970	chrIV	-	7953630	7954797	IV	7953642	7954809	-	NM_001027970.2	ceh-19	ceh-19	IV	7955898	7953509	-1
308	WBGene00000443	10.6206548318891	10.6241281472676	10.6165573681539	10.6271641325678	10.689372539323	10.7156767388467	11.1607407327896	11.0039227733316	10.9090715273424	11.0263254256574	10.9384860028442	10.9718594825404	10.9458921796748	10.8942427592033	F31E3.1	ceh-20	NM_001027384	chrIII	+	6979832	6981471	III	6979887	6981526	+	NM_001027384.3	ceh-20	ceh-20	III	6981788	6979884	1
309	WBGene00000444	7.21229767306776	7.42949621838046	7.27959739574647	7.21874769884944	7.04259082243631	7.30836638000728	7.33313968846673	7.4635905431257	7.29615987824786	7.52575656876656	7.11302214540486	7.53212495098439	7.5857045073546	7.52620898566075	T26C11.6	ceh-21	NM_075940	chrX	-	1850045	1852730	X	1850051	1852736	-	NM_075940.5	ceh-21	ceh-21	X	1852736	1848795	-1
310	WBGene00000445	5.69092458889687	6.02455190928812	5.64599103842844	5.81399958733135	6.10705206607465	5.68816508300638	6.43022299078933	5.65153620172875	5.67827824941081	5.54335308613754	6.11782448155601	5.76485502501639	6.11655287201832	5.78269690725069	F29F11.5	ceh-22	NM_001083274	chrV	+	10674483	10675371	V	10674504	10675392	+	NM_001083274.1	ceh-22	ceh-22	V	10675644	10672459	1
